step,time_hours,demand,solar,price,soc,battery_flow_mw,emergency_generator_mw,curtail_solar_mw,fcas_reserve_mw,net_grid_power_mw,unmet_demand_mw,overvoltage_mw,step_cost,cum_cost
216,54.0,33.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,633513.6816442476
217,54.25,34.0,1.0,124.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,634825.4316442476
218,54.5,35.0,2.0,128.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,636170.1816442476
219,54.75,36.0,6.0,131.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,637415.2716442477
220,55.0,37.0,10.0,135.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,638562.8616442477
221,55.25,39.0,15.0,139.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,639606.9516442476
222,55.5,40.0,20.0,142.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,640492.1116442477
223,55.75,42.0,28.0,146.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,641125.9716442476
224,56.0,44.0,35.0,150.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,641542.4716442476
225,56.25,45.0,42.0,135.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,641670.3316442476
226,56.5,46.0,48.0,120.0,0.00475,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641695.4216442477
227,56.75,47.0,55.0,105.0,0.02375,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641795.4216442477
228,57.0,48.0,62.0,90.0,0.056999999999999995,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641970.4216442477
229,57.25,48.0,68.0,75.0,0.1045,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642220.4216442477
230,57.5,47.0,74.0,60.0,0.168625,-27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642557.9216442477
231,57.75,46.0,79.0,45.0,0.247,-33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642970.4216442477
232,58.0,46.0,85.0,30.0,0.339625,-39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,643457.9216442477
233,58.25,45.0,92.0,20.0,0.45125000000000004,-47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644045.4216442477
234,58.5,44.0,98.0,10.0,0.5700000000000001,-50.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,644620.5816442476
235,58.75,43.0,103.0,0.0,0.6887500000000001,-50.0,0.0,0.0,0.0,-10.0,0.0,0.0,0.0,645120.9416442476
236,59.0,42.0,108.0,-10.0,0.8075000000000001,-50.0,0.0,0.0,0.0,-16.0,0.0,0.0,0.0,645546.3016442477
237,59.25,41.0,112.0,-18.0,0.9262500000000001,-50.0,0.0,0.0,0.0,-21.0,0.0,0.0,0.0,645909.0516442477
238,59.5,40.0,116.0,-25.0,1.0,-50.0,0.0,0.0,0.0,-44.94736842105269,0.0,0.0,0.0,645741.1021982643
239,59.75,39.0,120.0,-33.0,1.0,0.0,0.0,31.0,0.0,-50.0,0.0,0.0,0.0,645116.357489123
240,60.0,38.0,124.0,-40.0,1.0,0.0,0.0,36.0,0.0,-50.0,0.0,0.0,0.0,644491.357489123
241,60.25,38.0,125.0,-43.0,1.0,0.0,0.0,37.0,0.0,-50.0,0.0,0.0,0.0,643866.357489123
242,60.5,37.0,126.0,-45.0,1.0,0.0,0.0,39.0,0.0,-50.0,0.0,0.0,0.0,643241.357489123
243,60.75,36.0,124.0,-48.0,1.0,0.0,0.0,38.0,0.0,-50.0,0.0,0.0,0.0,642616.357489123
244,61.0,36.0,122.0,-50.0,1.0,0.0,0.0,36.0,0.0,-50.0,0.0,0.0,0.0,641991.357489123
245,61.25,36.0,119.0,-45.0,1.0,0.0,0.0,33.0,0.0,-50.0,0.0,0.0,0.0,641366.357489123
246,61.5,37.0,116.0,-40.0,1.0,0.0,0.0,29.0,0.0,-50.0,0.0,0.0,0.0,640741.357489123
247,61.75,38.0,110.0,-35.0,1.0,0.0,0.0,22.0,0.0,-50.0,0.0,0.0,0.0,640116.357489123
248,62.0,38.0,105.0,-30.0,1.0,0.0,0.0,17.0,0.0,-50.0,0.0,0.0,0.0,639491.357489123
249,62.25,39.0,100.0,-20.0,1.0,0.0,0.0,11.0,0.0,-50.0,0.0,0.0,0.0,638866.357489123
250,62.5,40.0,96.0,-10.0,1.0,0.0,0.0,6.0,0.0,-50.0,0.0,0.0,0.0,638241.357489123
251,62.75,41.0,91.0,0.0,1.0,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,637616.357489123
252,63.0,42.0,86.0,10.0,1.0,0.0,0.0,0.0,0.0,-44.0,0.0,0.0,0.0,637066.717489123
253,63.25,45.0,80.0,28.0,1.0,0.0,0.0,0.0,0.0,-35.0,0.0,0.0,0.0,636630.027489123
254,63.5,48.0,74.0,45.0,1.0,0.0,0.0,0.0,0.0,-26.0,0.0,0.0,0.0,636305.837489123
255,63.75,52.0,68.0,62.0,1.0,0.0,0.0,0.0,0.0,-16.0,0.0,0.0,0.0,636106.837489123
256,64.0,55.0,62.0,80.0,1.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,636020.147489123
257,64.25,62.0,54.0,120.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,636332.397489123
258,64.5,68.0,46.0,160.0,1.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,637406.857489123
259,64.75,78.0,38.0,200.0,1.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,639760.097489123
260,65.0,88.0,30.0,240.0,1.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,643750.837489123
261,65.25,96.0,24.0,300.0,1.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,649782.797489123
262,65.5,105.0,18.0,360.0,0.9947368421052631,2.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,658203.237489123
263,65.75,110.0,12.0,410.0,0.9605263157894737,13.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,667821.987489123
264,66.0,115.0,7.0,460.0,0.8605263157894737,38.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,676961.737489123
265,66.25,117.0,4.0,490.0,0.7473684210526316,43.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,686686.737489123
266,66.5,119.0,1.0,520.0,0.6868421052631579,23.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,700161.737489123
267,66.75,120.0,0.0,535.0,0.6210526315789474,25.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,714011.737489123
268,67.0,120.0,0.0,550.0,0.5552631578947369,25.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,728217.987489123
269,67.25,119.0,0.0,550.0,0.4921052631578948,24.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,742411.737489123
270,67.5,118.0,0.0,550.0,0.4315789473684211,23.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,756592.987489123
271,67.75,115.0,0.0,525.0,0.3131578947368422,45.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,766961.737489123
272,68.0,112.0,0.0,500.0,0.2026315789473685,42.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,776849.237489123
273,68.25,107.0,0.0,475.0,0.10526315789473692,37.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,786236.737489123
274,68.5,102.0,0.0,450.0,0.021052631578947448,32.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,795124.237489123
275,68.75,96.0,0.0,425.0,0.021052631578947448,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,806170.997489123
276,69.0,90.0,0.0,400.0,0.021052631578947448,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,815958.857489123
277,69.25,84.0,0.0,365.0,0.021052631578947448,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,824359.217489123
278,69.5,78.0,0.0,330.0,0.021052631578947448,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,831477.077489123
279,69.75,72.0,0.0,295.0,0.021052631578947448,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,837417.437489123
280,70.0,66.0,0.0,260.0,0.021052631578947448,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,842285.297489123
281,70.25,62.0,0.0,238.0,0.021052631578947448,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,846516.957489123
282,70.5,57.0,0.0,215.0,0.021052631578947448,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,850079.707489123
283,70.75,52.0,0.0,193.0,0.021052631578947448,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,853043.957489123
284,71.0,48.0,0.0,170.0,0.021052631578947448,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,855504.117489123
285,71.25,46.0,0.0,163.0,0.021052631578947448,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,857781.157489123
286,71.5,44.0,0.0,155.0,0.021052631578947448,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,859871.197489123
287,71.75,41.0,0.0,148.0,0.021052631578947448,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,861747.0374891231
