step,time_hours,demand,solar,price,soc,battery_flow_mw,emergency_generator_mw,curtail_solar_mw,fcas_reserve_mw,net_grid_power_mw,unmet_demand_mw,overvoltage_mw,step_cost,cum_cost
214,53.5,32.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,636839.4968574947
215,53.75,32.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,638039.4968574947
216,54.0,33.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,639318.2568574947
217,54.25,34.0,1.0,124.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,640630.0068574947
218,54.5,35.0,2.0,128.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,641974.7568574947
219,54.75,36.0,6.0,131.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,643219.8468574947
220,55.0,37.0,10.0,135.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,644367.4368574946
221,55.25,39.0,15.0,139.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,645411.5268574946
222,55.5,40.0,20.0,142.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,646296.6868574946
223,55.75,42.0,28.0,146.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,646930.5468574946
224,56.0,44.0,35.0,150.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,647347.0468574946
225,56.25,45.0,42.0,135.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,647474.9068574946
226,56.5,46.0,48.0,120.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,647450.1568574946
227,56.75,47.0,55.0,105.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,647350.5168574947
228,57.0,48.0,62.0,90.0,0.0,0.0,0.0,0.0,0.0,-14.0,0.0,0.0,0.0,647175.8768574947
229,57.25,48.0,68.0,75.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,646926.2368574947
230,57.5,47.0,74.0,60.0,0.0,0.0,0.0,0.0,0.0,-27.0,0.0,0.0,0.0,646589.2268574947
231,57.75,46.0,79.0,45.0,0.0,0.0,0.0,0.0,0.0,-33.0,0.0,0.0,0.0,646177.0868574947
232,58.0,46.0,85.0,30.0,0.0,0.0,0.0,0.0,0.0,-39.0,0.0,0.0,0.0,645689.9468574947
233,58.25,45.0,92.0,20.0,0.0,0.0,0.0,0.0,0.0,-47.0,0.0,0.0,0.0,645103.0868574947
234,58.5,44.0,98.0,10.0,0.06666666666666667,-28.070175438596493,0.0,0.0,0.0,-25.929824561403507,0.0,0.0,0.0,645134.2807663897
235,58.75,43.0,103.0,0.0,0.13333333333333333,-28.070175438596493,0.0,0.0,0.0,-31.929824561403507,0.0,0.0,0.0,645086.3951523546
236,59.0,42.0,108.0,-10.0,0.2,-28.070175438596497,0.0,0.0,0.0,-37.92982456140351,0.0,0.0,0.0,644963.5095383195
237,59.25,41.0,112.0,-18.0,0.26666666666666666,-28.070175438596486,0.0,0.0,0.0,-42.929824561403514,0.0,0.0,0.0,644778.0139242845
238,59.5,40.0,116.0,-25.0,0.3333333333333333,-28.070175438596486,0.0,0.0,0.0,-47.929824561403514,0.0,0.0,0.0,644530.0183102493
239,59.75,39.0,120.0,-33.0,0.43333333333333335,-42.105263157894754,0.0,0.0,0.0,-38.894736842105246,0.0,0.0,0.0,644570.9662172977
240,60.0,38.0,124.0,-40.0,0.5333333333333333,-42.10526315789473,0.0,0.0,0.0,-43.89473684210527,0.0,0.0,0.0,644548.847796245
241,60.25,38.0,125.0,-43.0,0.6333333333333333,-42.10526315789473,0.0,0.0,0.0,-44.89473684210527,0.0,0.0,0.0,644513.9893751924
242,60.5,37.0,126.0,-45.0,0.7333333333333333,-42.10526315789473,0.0,0.0,0.0,-46.89473684210527,0.0,0.0,0.0,644454.1609541398
243,60.75,36.0,124.0,-48.0,0.8333333333333334,-42.105263157894775,0.0,0.0,0.0,-45.894736842105225,0.0,0.0,0.0,644406.8025330872
244,61.0,36.0,122.0,-50.0,0.9333333333333333,-42.10526315789473,0.0,0.0,0.0,-43.89473684210527,0.0,0.0,0.0,644384.4741120345
245,61.25,36.0,119.0,-45.0,1.0,-28.070175438596486,0.0,4.929824561403514,0.0,-50.0,0.0,7.105427357601002e-15,0.0,644110.7240473992
246,61.5,37.0,116.0,-40.0,1.0,0.0,0.0,29.0,0.0,-50.0,0.0,0.0,0.0,643485.7240473992
247,61.75,38.0,110.0,-35.0,1.0,0.0,0.0,22.0,0.0,-50.0,0.0,0.0,0.0,642860.7240473992
248,62.0,38.0,105.0,-30.0,1.0,0.0,0.0,17.0,0.0,-50.0,0.0,0.0,0.0,642235.7240473992
249,62.25,39.0,100.0,-20.0,1.0,0.0,0.0,11.0,0.0,-50.0,0.0,0.0,0.0,641610.7240473992
250,62.5,40.0,96.0,-10.0,1.0,0.0,0.0,6.0,0.0,-50.0,0.0,0.0,0.0,640985.7240473992
251,62.75,41.0,91.0,0.0,1.0,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,640360.7240473992
252,63.0,42.0,86.0,10.0,1.0,0.0,0.0,0.0,0.0,-44.0,0.0,0.0,0.0,639811.0840473992
253,63.25,45.0,80.0,28.0,1.0,0.0,0.0,0.0,0.0,-35.0,0.0,0.0,0.0,639374.3940473993
254,63.5,48.0,74.0,45.0,1.0,0.0,0.0,0.0,0.0,-26.0,0.0,0.0,0.0,639050.2040473992
255,63.75,52.0,68.0,62.0,1.0,0.0,0.0,0.0,0.0,-16.0,0.0,0.0,0.0,638851.2040473992
256,64.0,55.0,62.0,80.0,1.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,638764.5140473993
257,64.25,62.0,54.0,120.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,639076.7640473993
258,64.5,68.0,46.0,160.0,1.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,640151.2240473992
259,64.75,78.0,38.0,200.0,1.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,642504.4640473992
260,65.0,88.0,30.0,240.0,1.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,646495.2040473992
261,65.25,96.0,24.0,300.0,1.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,652527.1640473993
262,65.5,105.0,18.0,360.0,1.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,661120.6640473993
263,65.75,110.0,12.0,410.0,1.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,672024.3740473993
264,66.0,115.0,7.0,460.0,0.9,37.99999999999999,0.0,0.0,0.0,70.0,0.0,0.0,0.0,681169.7140473992
265,66.25,117.0,4.0,490.0,0.8,37.99999999999999,0.0,0.0,0.0,75.0,0.0,0.0,0.0,691488.7140473992
266,66.5,119.0,1.0,520.0,0.7,38.00000000000003,0.0,0.0,0.0,79.99999999999997,0.0,0.0,0.0,703063.9640473992
267,66.75,120.0,0.0,535.0,0.6,37.99999999999999,0.0,0.0,0.0,82.0,0.0,0.0,0.0,715224.0040473993
268,67.0,120.0,0.0,550.0,0.5,37.99999999999999,0.0,0.0,0.0,82.0,0.0,0.0,0.0,727691.5040473993
269,67.25,119.0,0.0,550.0,0.4,37.99999999999999,0.0,0.0,0.0,81.0,0.0,0.0,0.0,740012.7640473993
270,67.5,118.0,0.0,550.0,0.3,38.000000000000014,0.0,0.0,0.0,79.99999999999999,0.0,0.0,0.0,752187.7740473993
271,67.75,115.0,0.0,525.0,0.2,37.99999999999999,0.0,0.0,0.0,77.0,0.0,0.0,0.0,763442.8640473993
272,68.0,112.0,0.0,500.0,0.1,38.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,773815.4540473992
273,68.25,107.0,0.0,475.0,0.0,38.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,783088.2040473992
274,68.5,102.0,0.0,450.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,795466.5940473992
275,68.75,96.0,0.0,425.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,806506.9540473992
276,69.0,90.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,816294.8140473992
277,69.25,84.0,0.0,365.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,824695.1740473993
278,69.5,78.0,0.0,330.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,831813.0340473993
279,69.75,72.0,0.0,295.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,837753.3940473993
280,70.0,66.0,0.0,260.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,842621.2540473993
281,70.25,62.0,0.0,238.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,846852.9140473993
282,70.5,57.0,0.0,215.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,850415.6640473993
283,70.75,52.0,0.0,193.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,853379.9140473993
284,71.0,48.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,855840.0740473992
285,71.25,46.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,858117.1140473993
286,71.5,44.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,860207.1540473993
287,71.75,41.0,0.0,148.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,862082.9940473993
