step,time_hours,demand,solar,price,soc,battery_flow_mw,emergency_generator_mw,curtail_solar_mw,fcas_reserve_mw,net_grid_power_mw,unmet_demand_mw,overvoltage_mw,step_cost,cum_cost
231,57.75,46.0,79.0,45.0,0.5,0.0,0.0,0.0,0.0,-33.0,0.0,0.0,0.0,1185272.3
232,58.0,46.0,85.0,30.0,0.5,0.0,0.0,0.0,0.0,-39.0,0.0,0.0,0.0,1184785.16
233,58.25,45.0,92.0,20.0,0.5,0.0,0.0,0.0,0.0,-47.0,0.0,0.0,0.0,1184198.3
234,58.5,44.0,98.0,10.0,0.5,0.0,0.0,0.0,0.0,-50.0,0.0,4.0,0.0,1188573.39
235,58.75,43.0,103.0,0.0,0.5,0.0,0.0,0.0,0.0,-50.0,0.0,10.0,0.0,1200448.39
236,59.0,42.0,108.0,-10.0,0.5,0.0,0.0,0.0,0.0,-50.0,0.0,16.0,0.0,1219823.39
237,59.25,41.0,112.0,-18.0,0.5,0.0,0.0,0.0,0.0,-50.0,0.0,21.0,0.0,1245448.39
238,59.5,40.0,116.0,-25.0,0.5,0.0,0.0,0.0,0.0,-50.0,0.0,26.0,0.0,1277323.39
239,59.75,39.0,120.0,-33.0,0.5,0.0,0.0,0.0,0.0,-50.0,0.0,31.0,0.0,1315448.39
240,60.0,38.0,124.0,-40.0,0.5,0.0,0.0,0.0,0.0,-50.0,0.0,36.0,0.0,1359823.39
241,60.25,38.0,125.0,-43.0,0.5,0.0,0.0,0.0,0.0,-50.0,0.0,37.0,0.0,1405448.39
242,60.5,37.0,126.0,-45.0,0.5,0.0,0.0,0.0,0.0,-50.0,0.0,39.0,0.0,1453573.39
243,60.75,36.0,124.0,-48.0,0.5,0.0,0.0,0.0,0.0,-50.0,0.0,38.0,0.0,1500448.39
244,61.0,36.0,122.0,-50.0,0.5,0.0,0.0,0.0,0.0,-50.0,0.0,36.0,0.0,1544823.39
245,61.25,36.0,119.0,-45.0,0.5,0.0,0.0,0.0,0.0,-50.0,0.0,33.0,0.0,1585448.39
246,61.5,37.0,116.0,-40.0,0.5,0.0,0.0,0.0,0.0,-50.0,0.0,29.0,0.0,1621073.39
247,61.75,38.0,110.0,-35.0,0.5,0.0,0.0,0.0,0.0,-50.0,0.0,22.0,0.0,1647948.39
248,62.0,38.0,105.0,-30.0,0.5,0.0,0.0,0.0,0.0,-50.0,0.0,17.0,0.0,1668573.39
249,62.25,39.0,100.0,-20.0,0.5,0.0,0.0,0.0,0.0,-50.0,0.0,11.0,0.0,1681698.39
250,62.5,40.0,96.0,-10.0,0.5,0.0,0.0,0.0,0.0,-50.0,0.0,6.0,0.0,1688573.39
251,62.75,41.0,91.0,0.0,0.5,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,1687948.39
252,63.0,42.0,86.0,10.0,0.5,0.0,0.0,0.0,0.0,-44.0,0.0,0.0,0.0,1687398.75
253,63.25,45.0,80.0,28.0,0.5,0.0,0.0,0.0,0.0,-35.0,0.0,0.0,0.0,1686962.06
254,63.5,48.0,74.0,45.0,0.5,0.0,0.0,0.0,0.0,-26.0,0.0,0.0,0.0,1686637.87
255,63.75,52.0,68.0,62.0,0.5,0.0,0.0,0.0,0.0,-16.0,0.0,0.0,0.0,1686438.87
256,64.0,55.0,62.0,80.0,0.5,0.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,1686352.18
257,64.25,62.0,54.0,120.0,0.5,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1686664.43
258,64.5,68.0,46.0,160.0,0.5,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,1687738.89
259,64.75,78.0,38.0,200.0,0.5,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,1690092.13
260,65.0,88.0,30.0,240.0,0.5,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,1694082.87
261,65.25,96.0,24.0,300.0,0.5,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,1700114.83
262,65.5,105.0,18.0,360.0,0.5,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,1708708.33
263,65.75,110.0,12.0,410.0,0.5,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,1719612.04
264,66.0,115.0,7.0,460.0,0.5,0.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,1732978.04
265,66.25,117.0,4.0,490.0,0.5,0.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,1747809.54
266,66.5,119.0,1.0,520.0,0.5,0.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,1764182.29
267,66.75,120.0,0.0,535.0,0.5,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,1783282.33
268,67.0,120.0,0.0,550.0,0.5,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,1800832.33
269,67.25,119.0,0.0,550.0,0.5,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,1818236.09
270,67.5,118.0,0.0,550.0,0.5,0.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,1835493.6
271,67.75,115.0,0.0,525.0,0.5,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,1851593.69
272,68.0,112.0,0.0,500.0,0.5,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,1866573.78
273,68.25,107.0,0.0,475.0,0.5,0.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,1880216.53
274,68.5,102.0,0.0,450.0,0.5,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,1892584.28
275,68.75,96.0,0.0,425.0,0.5,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,1903624.64
276,69.0,90.0,0.0,400.0,0.5,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,1913412.5
277,69.25,84.0,0.0,365.0,0.5,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,1921812.86
278,69.5,78.0,0.0,330.0,0.5,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,1928930.72
279,69.75,72.0,0.0,295.0,0.5,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,1934871.08
280,70.0,66.0,0.0,260.0,0.5,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,1939738.94
281,70.25,62.0,0.0,238.0,0.5,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,1943970.6
282,70.5,57.0,0.0,215.0,0.5,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,1947533.35
283,70.75,52.0,0.0,193.0,0.5,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,1950497.6
284,71.0,48.0,0.0,170.0,0.5,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,1952957.76
285,71.25,46.0,0.0,163.0,0.5,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,1955234.8
286,71.5,44.0,0.0,155.0,0.5,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,1957324.84
287,71.75,41.0,0.0,148.0,0.5,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,1959200.68
